id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
154176,283.7340000000001,1752,50.97715759,5.338538917,10972.8,11148.06,5,"[[322,284701175906,78],[436,284700943062,92],[394,284701083953,60],[115,284701226593,81],[13,284700915312,61]]"
154177,283.7340000000001,1752,50.97715759,5.338538917,10972.8,11140.44,5,"[[322,284701175906,78],[436,284700943062,92],[394,284701083953,60],[115,284701226593,81],[13,284700915312,61]]"
146619,269.79500010000004,2075,51.64258537,4.338607788,10965.18,11109.96,5,"[[436,270773186031,123],[394,270773372531,67],[322,270772898593,152],[115,270773557375,50],[13,270773109906,91]]"
20167,37.05900002,175,50.87072754,5.545720281,10988.04,11178.54,4,"[[436,38039233500,79],[394,38039339781,77],[322,38039522562,38],[13,38039242593,59]]"
50145,91.21399999,354,51.59752279999999,5.132141113,11597.64,11704.32,4,"[[436,92200250171,99],[322,92200293203,106],[394,92200431828,62],[13,92200340609,63]]"
152282,280.27100010000004,354,51.67053223,4.562369682,11590.02,11681.46,5,"[[436,281252818203,86],[394,281253003125,67],[322,281252604234,154],[115,281253190062,58],[13,281252788015,85]]"
138186,254.0970001,354,51.66278904,4.6421051030000005,11590.02,11681.46,5,"[[322,255081667125,109],[436,255081846578,80],[394,255082031156,66],[13,255081830437,84],[115,255082218343,61]]"
41167,75.23200011,354,51.58900374,5.180358887,11590.02,11696.7,4,"[[436,76219960953,113],[322,76220026437,96],[394,76220142218,64],[13,76220063687,51]]"
204277,376.4320002,1752,51.03868103,5.051112819,10965.18,11132.82,4,"[[436,377411744562,112],[322,377411879578,109],[394,377411905984,38],[13,377411629015,120]]"
12093,22.24100018,1173,50.60344631,6.139798551,11894.82,12016.74,5,"[[322,23228412562,83],[440,23228235044,34],[436,23228042015,62],[394,23228031625,81],[13,23228117062,84]]"
193748,357.0970001,1752,51.02600098,5.1108551030000005,10972.8,11140.44,4,"[[436,358076514125,100],[322,358076670500,67],[394,358076672281,28],[13,358076416421,126]]"
238870,439.3380001,1752,51.07983398,4.856922047,10965.18,11132.82,4,"[[436,440317186421,105],[322,440317250515,97],[394,440317356015,33],[13,440317020640,115]]"
258298,474.28,1752,51.1024863,4.749221802,10972.8,11132.82,4,"[[436,475252504234,80],[322,475252528484,105],[394,475252677000,80],[13,475252318171,94]]"
158228,291.5310001,646,50.71746826,5.244635505,11285.22,11468.1,4,"[[436,292518684093,111],[322,292518893218,61],[394,292518796187,61],[13,292518551328,88]]"
29462,54.04900002,953,51.58872443,5.3905487060000015,11887.2,12039.6,4,"[[436,55020088671,99],[322,55020239875,95],[394,55020264390,79],[13,55020253593,55]]"
162215,299.2840002,175,51.01124392,4.742736816,10965.18,11148.06,4,"[[436,300268662625,115],[322,300268702687,113],[394,300268828546,68],[13,300268432890,138]]"
211576,389.911,1752,51.04756165,5.009468697,10972.8,11140.44,4,"[[394,390886976000,48],[322,390886932546,99],[436,390886812484,106],[13,390886685078,90]]"
168641,311.3730001,354,51.67964172,4.467278558,11582.4,11673.84,4,"[[436,312343115468,95],[394,312343300656,58],[322,312342861234,66],[13,312343069921,62]]"
165493,305.395,354,51.67790222,4.485465385,11582.4,11673.84,4,"[[322,306372693343,114],[436,306372939921,65],[394,306373125109,33],[13,306372897187,54]]"
260946,479.0010002,1752,51.10551453,4.734736262,10965.18,11125.2,4,"[[436,479987514031,106],[322,479987532953,72],[394,479987687203,44],[13,479987325781,121]]"
226368,416.9400001,1752,51.06524451,4.926071167,10972.8,11140.44,4,"[[436,417927002578,115],[394,417927169609,47],[322,417927092093,105],[13,417926852875,125]]"
27982,51.39900017,354,51.57632446,5.25168754,11582.4,11689.08,4,"[[322,52369990484,65],[436,52369891546,139],[394,52370072031,60],[13,52370013390,73]]"
217817,401.4920001,1752,51.0552063,4.973614667,10972.8,11140.44,4,"[[436,402466875312,58],[394,402467040390,39],[322,402466982359,90],[13,402466738046,114]]"
225022,414.4980001,1752,51.06366174,4.93347168,10965.18,11132.82,4,"[[436,415482001843,103],[322,415482094140,88],[394,415482168562,62],[13,415481854078,80]]"
128935,237.0830002,646,50.74687376,5.069122314,11300.46,11483.34,4,"[[436,238072768843,113],[322,238072932093,38],[394,238072895921,115],[13,238072579812,109]]"
128936,237.0830002,646,50.74687376,5.069122314,11300.46,11475.72,4,"[[436,238072768843,113],[322,238072932093,38],[394,238072895921,115],[13,238072579812,109]]"
2530,4.656000137,175,50.85278320000001,5.645562249,10988.04,11178.54,5,"[[394,5628771593,82],[436,5628680156,74],[322,5628992140,78],[115,5628890281,78],[13,5628714671,92]]"
143236,263.5240002,354,51.66563416,4.613589725,11590.02,11681.46,4,"[[436,264502143140,116],[322,264501951187,135],[394,264502327828,70],[13,264502121828,88]]"
249359,458.224,175,51.11677551,4.268856564,10980.42,11148.06,5,"[[436,459201478343,62],[322,459201358937,113],[394,459201655703,43],[115,459201815328,83],[13,459201229515,134]]"
223018,410.971,1752,51.06138611,4.9442930480000005,10965.18,11132.82,4,"[[322,411947111921,87],[436,411947015593,124],[394,411947181921,43],[13,411946870593,120]]"
140223,257.8740001,2075,51.66479078,4.344558716,10972.8,11117.58,4,"[[322,258842512812,124],[436,258842806734,86],[394,258842993062,62],[13,258842737203,72]]"
16607,30.48699999,388,51.09094135,4.171142578,11567.16,11727.18,4,"[[436,31468491203,71],[322,31468355359,78],[394,31468667796,94],[13,31468229328,110]]"
59566,108.0670002,175,50.90945435,5.327775285,10972.8,11155.68,5,"[[436,109045413093,57],[322,109045643453,87],[115,109045679171,82],[394,109045544750,87],[13,109045358125,58]]"
178025,328.3530002,1752,51.00700378,5.199725177,10972.8,11140.44,4,"[[436,329341301218,100],[322,329341488515,89],[394,329341453625,48],[13,329341230828,94]]"
157953,291.0010002,1752,50.98205566,5.315898174,10972.8,11140.44,4,"[[436,291971235406,96],[394,291971378578,77],[322,291971461078,108],[13,291971200828,115]]"
134493,247.3800001,1752,50.95282086,5.451278687,10965.18,11140.44,5,"[[322,248355968062,111],[436,248355701250,135],[394,248355830093,100],[115,248355968078,62],[13,248355706531,88]]"
143131,263.2910001,175,50.9924469,4.8523196660000005,10972.8,11155.68,5,"[[322,264268090546,119],[436,264268013437,118],[394,264268175359,87],[115,264268323828,61],[13,264267807812,141]]"
159578,294.2380002,175,51.00865173,4.758045093,10965.18,11148.06,5,"[[436,295213437453,113],[322,295213482593,107],[115,295213753171,95],[394,295213602812,95],[13,295213210437,191]]"
137326,252.53,175,50.98681641,4.88527865,10972.8,11155.68,5,"[[322,253512845000,105],[436,253512756843,102],[394,253512917437,71],[115,253513065125,101],[13,253512559953,160]]"
112340,206.6960001,175,50.96255028,5.025405884,10972.8,11155.68,4,"[[436,207682047515,102],[322,207682182562,88],[394,207682201359,88],[13,207681893218,146]]"
10779,19.81700015,1023,51.69364929,4.804662756,11285.22,11376.66,5,"[[436,20798221781,98],[322,20798100718,131],[115,20798592828,62],[394,20798403984,88],[13,20798247562,73]]"
209978,387.0610001,175,51.05763245,4.475741,10972.8,11148.06,4,"[[322,388034857015,112],[436,388034905625,99],[394,388035078421,31],[13,388034651546,139]]"
43786,79.88700008,953,51.56021118,5.4719337260000005,11887.2,12039.6,5,"[[436,80862500703,95],[322,80862693359,108],[394,80862675578,108],[115,80862865156,74],[13,80862687703,54]]"
9096,16.69300008,175,50.85953017,5.6082916260000015,10988.04,11178.54,4,"[[436,17668949015,56],[322,17669252734,98],[394,17669046093,104],[13,17668974375,97]]"
53968,98.14600015,175,50.90409851,5.358136151,10972.8,11155.68,5,"[[436,99125764531,95],[322,99126003687,71],[394,99125893078,74],[115,99126026375,69],[13,99125719093,88]]"
136789,251.5740001,2075,51.67652195,4.347686768,10972.8,11117.58,4,"[[394,252542920812,44],[436,252542734859,98],[322,252542437390,126],[13,252542668453,81]]"
59973,108.7840002,1752,50.85836792,5.881916768,10972.8,11148.06,6,"[[436,109764574734,110],[322,109764935609,93],[394,109764630359,122],[238,109764856484,30],[115,109764740515,44],[13,109764675078,89]]"
59974,108.7840002,1752,50.85836792,5.881916768,10972.8,11155.68,6,"[[436,109764574734,110],[322,109764935609,93],[394,109764630359,122],[238,109764856484,30],[115,109764740515,44],[13,109764675078,89]]"
185678,342.25699999999995,1752,51.01622501,5.15663147,10965.18,11132.82,4,"[[436,343241416781,48],[394,343241572187,73],[322,343241589265,73],[13,343241333125,126]]"
227696,419.336,1752,51.06687384,4.918289185,10972.8,11140.44,4,"[[322,420322384687,92],[436,420322297796,112],[394,420322465218,71],[13,420322146359,81]]"
199672,368.0340002,646,50.67581177,5.490714408,11277.6,11460.48,5,"[[322,369013668062,65],[412,369013737175,9],[436,369013401703,88],[394,369013486750,109],[13,369013339593,77]]"
223832,412.3600001,1752,51.06230164,4.939987595,10965.18,11132.82,4,"[[322,413347061015,97],[436,413346966265,107],[394,413347132765,43],[13,413346820203,82]]"
148191,272.7090001,2075,51.63720703,4.337224187,10965.18,11109.96,4,"[[436,273692976546,93],[322,273692690750,102],[394,273693163125,69],[13,273692898843,98]]"
248769,457.168,175,51.11595154,4.27175161,10972.8,11140.44,5,"[[436,458156064375,104],[322,458155946000,125],[394,458156241828,52],[115,458156401359,72],[13,458155815484,112]]"
65252,118.47,175,50.9151601,5.29586792,10972.8,11155.68,5,"[[436,119440565468,96],[322,119440786390,59],[394,119440700062,103],[115,119440835734,72],[13,119440500343,92]]"
119002,218.7350001,1752,50.93354823,5.540313721,10972.8,11148.06,4,"[[436,219715410828,113],[322,219715701765,107],[394,219715528015,100],[13,219715440062,95]]"
233488,429.7380002,1752,51.0736084,4.886466361,10965.18,11132.82,5,"[[436,430717108140,101],[394,430717276687,50],[412,430717658022,6],[322,430717183187,96],[13,430716948968,75]]"
84933,155.4520001,175,50.93513489,5.182280669,10972.8,11155.68,5,"[[436,156441174109,83],[322,156441360140,122],[394,156441318125,98],[115,156441457703,123],[13,156441071875,90]]"
14467,26.66400003,388,51.08898926,4.1819309539999985,11567.16,11727.18,4,"[[436,27648531015,43],[322,27648398453,134],[394,27648707750,61],[13,27648269265,134]]"
141560,260.3270001,175,50.99093628,4.861153268,10972.8,11155.68,5,"[[436,261312883562,91],[394,261313045062,88],[115,261313193343,77],[322,261312963656,82],[13,261312680218,147]]"
30724,56.34899998,354,51.57894846,5.2368927,11590.02,11696.7,4,"[[436,57319848500,116],[322,57319940531,107],[394,57320029187,53],[13,57319966312,76]]"
193982,357.517,175,51.04151917,4.5651904960000005,10972.8,11148.06,4,"[[394,358494610109,89],[436,358494439375,88],[322,358494420109,124],[13,358494189046,156]]"
153868,283.1760001,1752,50.97684181,5.340118408,10972.8,11140.44,5,"[[436,284160937937,107],[322,284161171250,84],[394,284161078687,49],[115,284161221281,85],[13,284160910687,99]]"
159259,293.631,646,50.71632385,5.251390612,11285.22,11468.1,4,"[[436,294603239609,74],[394,294603351078,100],[322,294603450437,64],[13,294603108921,100]]"
175666,324.086,1752,51.00411987,5.213012695,10972.8,11140.44,5,"[[322,325051457203,111],[436,325051265421,105],[115,325051563875,76],[394,325051416875,71],[13,325051199171,89]]"
162666,300.1290002,175,51.01166289,4.74029541,10972.8,11148.06,5,"[[436,301113521093,68],[322,301113560203,100],[394,301113687015,80],[115,301113837734,89],[13,301113290718,163]]"
190351,350.82199999999995,175,51.03805801,4.585571289,10972.8,11148.06,5,"[[436,351789408515,92],[394,351789578750,114],[115,351789732250,91],[322,351789395953,60],[13,351789159515,167]]"
132042,242.90600010000003,175,50.98177635,4.914550781,10980.42,11163.3,5,"[[436,243892601218,122],[322,243892699265,120],[115,243892907531,83],[394,243892760546,92],[13,243892412656,154]]"
124699,229.15000010000003,175,50.97446765,4.956665039,10972.8,11155.68,5,"[[322,230132585765,93],[436,230132473531,93],[394,230132630890,63],[115,230132776906,37],[13,230132297578,102]]"
201672,371.71,175,51.04884338,4.521913271,10972.8,11148.06,5,"[[436,372674662578,100],[394,372674834281,79],[322,372674629156,115],[115,372674988781,73],[13,372674409906,155]]"
173615,320.378,2075,51.548172,4.313766892,10972.8,11117.58,4,"[[436,321363521421,76],[322,321363263890,128],[394,321363708750,42],[13,321363416593,84]]"
187265,345.217,646,50.68830872,5.417373245,11277.6,11460.48,4,"[[436,346203459031,122],[322,346203709296,78],[394,346203552937,81],[13,346203377031,101]]"
79916,146.4030001,175,50.93028259,5.209894954,10965.18,11148.06,5,"[[436,147376562015,101],[322,147376756781,89],[394,147376703859,79],[115,147376842562,87],[13,147376468953,120]]"
14434,26.58700013,175,50.86502334,5.577774047999999,10988.04,11178.54,5,"[[436,27569045109,90],[115,27569269421,74],[322,27569341812,104],[394,27569146750,89],[13,27569062656,110]]"
133082,244.7360001,646,50.74273682,5.093870421,11300.46,11483.34,4,"[[322,245722975296,74],[394,245722930484,86],[436,245722805375,83],[13,245722624468,42]]"
257144,472.105,1605,50.78663635,5.848067,10363.2,10477.5,4,"[[394,473075925015,85],[322,473076218953,90],[436,473075872234,127],[13,473075939296,76]]"
189791,349.79,175,51.03754593,4.588623047,10972.8,11148.06,4,"[[322,350774304359,87],[436,350774315906,80],[394,350774486078,118],[13,350774067093,182]]"
15624,28.69400001,175,50.86609404,5.571594237999999,10988.04,11178.54,4,"[[436,29669085265,110],[322,29669380515,88],[394,29669187812,113],[13,29669101187,101]]"
129934,238.947,175,50.97967529,4.926774308,10980.42,11163.3,5,"[[436,239932536671,100],[322,239932638859,127],[115,239932842250,92],[394,239932695531,83],[13,239932351734,154]]"
127218,233.849,175,50.97698147,4.942321777,10980.42,11163.3,6,"[[436,234827990312,100],[322,234828097750,110],[394,234828148484,94],[412,234828500700,25],[115,234828294843,77],[13,234827810078,122]]"
182923,337.2450001,646,50.69265747,5.3916147589999985,11277.6,11460.48,4,"[[322,338228495609,71],[436,338228251093,98],[394,338228347953,101],[13,338228161937,78]]"
219191,404.056,646,50.65594482,5.606568989,11285.22,11468.1,6,"[[436,405043579468,75],[322,405043869343,97],[440,405043914727,34],[115,405043739546,51],[394,405043649437,109],[13,405043546500,43]]"
19898,36.56400013,175,50.87046995,5.54725647,10988.04,11178.54,4,"[[322,37549500484,73],[436,37549211062,63],[394,37549317109,93],[13,37549220546,102]]"
118452,217.7840002,1752,50.93294305,5.543136597,10972.8,11148.06,5,"[[436,218765403421,111],[322,218765695187,73],[115,218765653718,57],[394,218765520250,103],[13,218765433453,98]]"
156138,287.4000001,1752,50.97963495,5.327072144,10972.8,11148.06,4,"[[436,288385952750,91],[394,288386094796,48],[322,288386182000,77],[13,288385921562,64]]"
156139,287.4000001,1752,50.97963495,5.327072144,10972.8,11140.44,4,"[[436,288385952750,91],[394,288386094796,48],[322,288386182000,77],[13,288385921562,64]]"
90945,166.4400001,175,50.94108969,5.148239136,10972.8,11155.68,5,"[[322,167416639062,104],[436,167416463796,92],[394,167416610109,93],[115,167416750812,102],[13,167416350312,116]]"
122866,225.7260001,175,50.97267151,4.967008024,10972.8,11155.68,5,"[[436,226707440250,121],[322,226707556000,109],[394,226707597156,82],[115,226707742906,101],[13,226707267593,129]]"
139415,256.405,175,50.98883057,4.873327307,10972.8,11155.68,5,"[[436,257392818750,134],[322,257392902921,110],[394,257392979828,95],[115,257393127734,91],[13,257392618625,153]]"
35097,64.24399996,175,50.88565063,5.462135109,10980.42,11170.92,4,"[[322,65219936875,54],[436,65219669000,77],[394,65219786093,83],[13,65219654875,65]]"
133364,245.237,1752,50.95137774,5.458068848,10965.18,11140.44,4,"[[436,246220893109,131],[322,246221161718,81],[394,246221021109,82],[13,246220900203,70]]"
15846,29.07299995,388,51.09014996,4.175415039,11567.16,11727.18,4,"[[436,30063437781,56],[322,30063303109,67],[394,30063614406,46],[13,30063175875,72]]"
31942,58.54600000000001,175,50.88252698,5.479354858,10980.42,11170.92,4,"[[436,59529575140,84],[322,59529847562,56],[394,59529690031,93],[13,59529565968,78]]"
180745,333.3010001,175,51.02898032,4.638824463,10972.8,11148.06,5,"[[436,334269136390,94],[394,334269305281,65],[322,334269141515,111],[115,334269457812,96],[13,334268892046,190]]"
153325,282.1790001,175,51.00230589,4.794921875,10965.18,11148.06,4,"[[322,283153358484,70],[436,283153300921,76],[394,283153464937,44],[13,283153081390,109]]"
165485,305.3740001,646,50.70995783,5.289230347,11277.6,11460.48,5,"[[436,306363096515,146],[322,306363316703,87],[394,306363204250,86],[412,306363466002,65],[13,306362977375,106]]"
164930,304.3040001,175,51.01391602,4.727238836000001,10965.18,11148.06,5,"[[436,305273590046,104],[394,305273756343,81],[322,305273624796,72],[115,305273907296,92],[13,305273357546,153]]"
248445,456.5900002,1605,50.77731892,5.897369385,10363.2,10477.5,5,"[[322,457566144984,70],[394,457565834187,81],[436,457565790687,128],[115,457565928625,67],[13,457565866515,90]]"
149640,275.40300010000004,175,50.99880981,4.815426388000001,10972.8,11155.68,4,"[[436,276388163609,121],[322,276388228218,113],[394,276388326984,76],[13,276387948875,168]]"
127736,234.7520001,354,51.65693665,4.700960726,11582.4,11673.84,4,"[[322,235732002718,139],[436,235732156359,56],[394,235732340734,69],[13,235732151187,94]]"
30055,55.13800001,175,50.88061523,5.490120553,10980.42,11170.92,4,"[[436,56125333156,110],[322,56125608234,78],[394,56125446703,114],[13,56125326906,90]]"
22671,41.57800007,175,50.87319946,5.5319131389999985,10988.04,11178.54,4,"[[436,42564424687,69],[322,42564710343,79],[394,42564532796,86],[13,42564430031,104]]"
27940,51.33899999,175,50.87861659,5.501480103,10988.04,11178.54,4,"[[322,52325337890,53],[436,52325059843,129],[394,52325171859,98],[13,52325056875,109]]"
91621,167.658,1752,50.89855957,5.698341162999999,10972.8,11148.06,5,"[[436,168645018343,85],[322,168645346328,84],[394,168645110031,119],[115,168645234343,62],[13,168645084781,36]]"
113957,209.6340001,175,50.96411133,5.016223804,10980.42,11163.3,5,"[[436,210617075703,121],[322,210617207781,112],[115,210617374593,79],[394,210617230078,83],[13,210616918531,147]]"
35380,64.75900006,175,50.88592529,5.460586547999999,10980.42,11170.92,4,"[[436,65725230609,135],[322,65725498062,93],[394,65725347828,118],[13,65725216062,105]]"
128843,236.928,175,50.9786108,4.932861328,10972.8,11155.68,4,"[[322,237912608203,93],[436,237912503937,93],[394,237912662484,93],[13,237912320843,134]]"
133154,244.8300002,1752,50.95111084,5.459314295,10965.18,11140.44,5,"[[436,245815626843,125],[394,245815754656,61],[322,245815895859,46],[115,245815892265,62],[13,245815634312,59]]"
145332,267.4680002,2075,51.64691162,4.339748073,10965.18,11109.96,4,"[[322,268437607593,72],[436,268437896468,90],[394,268438082828,48],[13,268437821562,73]]"
108512,199.5090001,175,50.95875549,5.047104294,10972.8,11155.68,5,"[[436,200496998046,106],[322,200497140421,72],[394,200497150703,93],[115,200497294421,81],[13,200496850953,151]]"
88344,161.645,175,50.93843079,5.163277291,10972.8,11155.68,5,"[[436,162621275328,108],[322,162621455375,105],[394,162621420671,75],[115,162621560890,99],[13,162621166781,136]]"
116503,214.2220001,175,50.96658325,5.002193966,10980.42,11163.3,5,"[[322,215207378359,62],[436,215207251000,60],[115,215207550968,45],[394,215207406078,52],[13,215207089359,118]]"
173599,320.3470001,175,51.02223025,4.678421021,10972.8,11148.06,5,"[[436,321313847031,92],[322,321313865406,122],[394,321314014796,80],[115,321314166718,83],[13,321313607250,171]]"
190532,351.1760001,2075,51.490448,4.298475111,11071.86,11216.64,4,"[[436,352163875453,87],[394,352164062750,52],[322,352163636546,91],[13,352163751890,72]]"
262393,481.6360002,1605,50.79244995,5.81755767,10355.58,10469.88,5,"[[436,482615968546,79],[322,482616310359,78],[394,482616027000,99],[115,482616128656,57],[13,482616029984,26]]"
227164,418.3790002,646,50.64804336,5.65283698,11285.22,11468.1,5,"[[322,419363949109,84],[436,419363650625,119],[394,419363714125,95],[115,419363800703,83],[13,419363628406,69]]"
85350,156.2080002,1752,50.89054871,5.734120962,10972.8,11148.06,4,"[[436,157194930546,93],[322,157195265750,89],[394,157195015734,133],[13,157195004312,82]]"
85351,156.2080002,1752,50.89054871,5.734120962,10972.8,11155.68,4,"[[436,157194930546,93],[322,157195265750,89],[394,157195015734,133],[13,157195004312,82]]"
111240,204.5970001,175,50.96147957,5.031509399,10972.8,11155.68,6,"[[436,205581993671,116],[322,205582130859,51],[394,205582147203,75],[412,205582499125,55],[115,205582291296,108],[13,205581841500,129]]"
151250,278.3430002,1752,50.9735366,5.355377197,10972.8,11148.06,5,"[[322,279321397234,74],[436,279321159156,93],[394,279321298484,70],[115,279321440421,69],[13,279321136390,103]]"
34783,63.68799996,175,50.88528442,5.463990907,10980.42,11170.92,5,"[[436,64669795171,135],[322,64670063437,93],[115,64670040546,96],[13,64669781500,89],[394,64669911984,111]]"
146168,268.9950001,175,50.9953696,4.835205078,10972.8,11155.68,5,"[[322,269973105546,84],[412,269973549450,21],[436,269973034375,91],[394,269973196921,53],[13,269972824250,125]]"
147022,270.5540001,175,50.99620056,4.83034701,10972.8,11155.68,4,"[[436,271533114703,141],[322,271533184281,90],[394,271533277453,73],[13,271532903421,135]]"
137264,252.4090002,646,50.73863401,5.118560791,11292.84,11475.72,4,"[[322,253393018562,76],[436,253392842015,100],[394,253392965203,90],[13,253392669187,72]]"
195347,360.0900002,175,51.04285289,4.557266235,10972.8,11148.06,5,"[[436,361074485156,98],[322,361074463328,62],[394,361074656031,36],[412,361075008475,45],[13,361074234312,140]]"
124725,229.207,1752,50.94062417,5.5077362060000015,10965.18,11140.44,5,"[[436,230195492031,130],[322,230195774468,77],[394,230195613625,46],[13,230195512781,74],[115,230195748968,61]]"
5193,9.509000063,175,50.85552668,5.630493164,10988.04,11178.54,5,"[[436,10483799640,96],[322,10484108328,79],[394,10483893343,149],[115,10484012937,95],[13,10483830453,92]]"
199122,366.9720001,646,50.67639367,5.487365723,11277.6,11460.48,4,"[[436,367958396515,49],[322,367958662093,66],[394,367958482046,97],[13,367958333468,91]]"
47193,85.94300008,1752,50.84358215,5.953402132999999,10965.18,11148.06,4,"[[436,86919681296,124],[322,86920052359,66],[394,86919721656,107],[13,86919792484,59]]"
169310,312.5610001,1752,50.99642944,5.248718262,10965.18,11132.82,5,"[[436,313531173765,43],[394,313531322531,56],[322,313531377625,89],[115,313531468343,82],[13,313531118609,84]]"
111323,204.773,1752,50.92410278,5.583355878,10972.8,11148.06,4,"[[436,205750323093,132],[394,205750433937,73],[322,205750625000,75],[13,205750363265,42]]"
141010,259.28,175,50.99029541,4.864807129,10972.8,11155.68,4,"[[436,260267948140,113],[394,260268109609,99],[322,260268029390,110],[13,260267745640,144]]"
141011,259.28,175,50.99029541,4.864807129,10972.8,11148.06,4,"[[436,260267948140,113],[394,260268109609,99],[322,260268029390,110],[13,260267745640,144]]"
210487,387.9620001,175,51.05821513,4.47303772,10972.8,11148.06,4,"[[436,388949975500,97],[322,388949925968,110],[394,388950148375,29],[13,388949721421,120]]"
89093,163.03400019999995,1752,50.89530945,5.712964857,10965.18,11140.44,6,"[[322,164020588390,110],[436,164020257421,91],[238,164020575406,21],[394,164020346578,94],[115,164020469875,65],[13,164020326890,53]]"
86002,157.4400001,175,50.93620171,5.17616272,10972.8,11155.68,5,"[[322,158421391109,87],[436,158421207015,94],[394,158421351359,82],[115,158421491265,90],[13,158421102718,112]]"
156751,288.6440001,175,51.00572205,4.775118441,10965.18,11140.44,5,"[[436,289633339343,124],[322,289633390328,119],[394,289633504156,76],[115,289633654140,97],[13,289633115718,166]]"
192740,355.2050002,646,50.68286443,5.449371338,11277.6,11460.48,5,"[[436,356183338750,122],[394,356183428906,88],[322,356183596156,58],[115,356183529953,53],[13,356183265578,61]]"
89403,163.6260002,175,50.93946037,5.157470703,10972.8,11155.68,4,"[[436,164601307750,125],[322,164601485828,103],[394,164601453437,74],[13,164601197156,87]]"
172663,318.6600001,175,51.02139231,4.683303833,10972.8,11148.06,4,"[[436,319643820078,115],[322,319643840109,56],[394,319643987734,48],[13,319643581031,132]]"
135018,248.3210001,646,50.74082197,5.105285645,11292.84,11468.1,4,"[[436,249292322406,84],[322,249292495406,79],[394,249292446687,101],[13,249292145265,113]]"
135019,248.3210001,646,50.74082197,5.105285645,11292.84,11475.72,4,"[[436,249292322406,84],[322,249292495406,79],[394,249292446687,101],[13,249292145265,113]]"
6856,12.57000017,175,50.85715601,5.621185303,10988.04,11178.54,5,"[[436,13548863031,108],[322,13549169671,92],[394,13548958234,110],[115,13549078484,73],[13,13548891578,68]]"
173732,320.5550001000001,646,50.70176697,5.337945062,11277.6,11460.48,5,"[[436,321528169937,127],[322,321528401859,88],[394,321528272671,77],[412,321528531822,32],[13,321528065281,96]]"
42392,77.42400002,175,50.89283752,5.421604466000002,10972.8,11155.68,5,"[[436,78409887468,128],[322,78410144406,55],[115,78410139812,79],[394,78410009234,97],[13,78409861421,75]]"
133929,246.3500001,175,50.98356628,4.904207797,10972.8,11155.68,4,"[[436,247332729359,72],[322,247332823921,78],[394,247332889093,61],[13,247332537765,143]]"
109377,201.138,1752,50.92163086,5.5944824220000005,10972.8,11148.06,5,"[[436,202125341359,70],[322,202125646000,84],[394,202125450515,140],[115,202125581156,59],[13,202125384281,80]]"
180246,332.348,646,50.6953125,5.375877587000001,11269.98,11452.86,4,"[[322,333333468109,84],[436,333333227281,102],[394,333333325843,97],[13,333333133625,96]]"
142160,261.46,1752,50.96228027,5.4075003960000005,10965.18,11140.44,5,"[[436,262445807828,131],[394,262445941656,80],[322,262446061750,63],[115,262446081453,88],[13,262445800546,87]]"
157279,289.684,175,51.00622559,4.772074931000001,10965.18,11140.44,5,"[[322,290668528953,43],[436,290668479109,122],[394,290668643984,84],[115,290668794125,80],[13,290668254750,198]]"
83863,153.52700019999997,175,50.93410686,5.188140869,10972.8,11155.68,5,"[[436,154501142203,122],[322,154501330125,124],[115,154501425156,75],[394,154501285687,85],[13,154501041859,127]]"
226636,417.4190001,1752,51.06557038,4.924468994,10972.8,11140.44,5,"[[436,418392058312,88],[322,418392147359,82],[394,418392225421,60],[115,418392379984,47],[13,418391908265,78]]"
88005,161.0320001,1752,50.89389038,5.71920034,10965.18,11148.06,5,"[[322,162010319203,96],[394,162010074968,118],[436,162009987015,107],[115,162010197921,67],[13,162010057703,84]]"
32741,59.97200012,175,50.88327026,5.475348395,10980.42,11170.92,5,"[[436,60949598187,137],[394,60949713625,130],[322,60949869484,92],[115,60949841671,84],[13,60949587765,89]]"
54830,99.66400003,175,50.90491861,5.353546143,10972.8,11155.68,5,"[[436,100640259890,73],[322,100640497765,69],[394,100640389000,90],[412,100640737525,29],[13,100640213078,87]]"
139950,257.3660002,175,50.98936437,4.870300293000001,10972.8,11148.06,4,"[[436,258347855062,127],[322,258347938218,93],[394,258348016234,103],[13,258347654125,137]]"
139951,257.3660002,175,50.98936437,4.870300293000001,10972.8,11155.68,4,"[[436,258347855062,127],[322,258347938218,93],[394,258348016234,103],[13,258347654125,137]]"
117637,216.3100002,646,50.7580463,5.001831055,11292.84,11468.1,5,"[[436,217297169906,67],[394,217297301875,103],[322,217297314734,63],[412,217297575027,47],[13,217296958515,142]]"
22060,40.44500017,175,50.8725648,5.53527832,10988.04,11178.54,5,"[[436,41429661734,141],[322,41429948218,73],[115,41429894343,38],[394,41429769375,127],[13,41429667968,108]]"
93501,171.05200000000005,175,50.94355774,5.134104136,10972.8,11155.68,4,"[[436,172041467812,93],[322,172041638578,93],[394,172041615046,88],[13,172041349546,133]]"
114004,209.71,2075,51.75448608,4.368772764,10965.18,11109.96,5,"[[436,210697239640,71],[322,210696923187,130],[394,210697423781,57],[115,210697611828,42],[13,210697194406,76]]"
56340,102.296,175,50.90636173,5.3452301030000005,10972.8,11155.68,4,"[[436,103285336296,117],[394,103285466156,91],[322,103285571843,91],[13,103285286875,113]]"
